Time,CenterTemp,SurfaceTemp,dT
844.9781659388592,30.64198719121562,28.362457952547796,2.2795292386678234
845.4148471615666,30.63382893659395,28.35759587342407,2.2762330631698795
845.851528384274,30.62568247872334,28.35274082481605,2.272941653907292
846.2882096069815,30.617547800545818,28.347892796557673,2.269655003988145
846.7248908296889,30.609424885028062,28.343051778497596,2.266373106530466
847.1615720523963,30.601313715161393,28.338217760499134,2.2630959546622584
847.5982532751037,30.593214273961717,28.333390732440282,2.2598235415214347
848.0349344978112,30.58512654446951,28.328570684213656,2.2565558602558546
848.4716157205186,30.577050509749768,28.323757605726488,2.2532929040232794
848.908296943226,30.568986152891963,28.31895148690061,2.250034665991354
849.3449781659334,30.56093345701004,28.314152317672423,2.2467811393376174
849.7816593886408,30.552892405242336,28.30936008799288,2.243532317249457
850.2183406113483,30.544862980751592,28.304574787827473,2.240288192924119
850.6550218340557,30.536845166724895,28.29979640715619,2.2370487595687045
851.0917030567631,30.528838946373618,28.29502493597352,2.233814010400099
851.5283842794705,30.520844302933448,28.290260364288404,2.2305839386450437
851.9650655021779,30.512861219664273,28.285502682124253,2.2273585375400202
852.4017467248854,30.504889679850212,28.280751879518892,2.22413780033132
852.8384279475928,30.496929666799545,28.276007946524537,2.2209217202750082
853.2751091703002,30.488981163844706,28.271270873207808,2.217710290636898
853.7117903930076,30.481044154342204,28.26654064964969,2.2145035046925123
854.148471615715,30.473118621672633,28.2618172659455,2.2113013557271337
854.5851528384225,30.465204549240617,28.257100712204874,2.2081038370357433
855.0218340611299,30.457301920474766,28.25239097855176,2.204910941923007
855.4585152838373,30.449410718827664,28.247688055124385,2.201722663703279
855.8951965065447,30.44153092777581,28.242991932075224,2.1985389957005843
856.3318777292521,30.4336625308196,28.23830259957101,2.195359931248589
856.7685589519596,30.42580551148331,28.233620047792694,2.192185463690617
857.205240174667,30.417959853314997,28.228944266935404,2.1890155863795933
857.6419213973744,30.410125539886533,28.224275247208457,2.185850292678076
858.0786026200818,30.40230255479356,28.219612978835336,2.182689575958225
858.5152838427892,30.394490881655408,28.214957452053653,2.1795334296017543
858.9519650654967,30.386690504115112,28.21030865711514,2.1763818469999734
859.3886462882041,30.378901405839358,28.205666584285613,2.173234821553745
859.8253275109115,30.37112357051845,28.201031223844975,2.1700923466734743
860.2620087336189,30.363356981866268,28.19640256608718,2.166954415779088
860.6986899563263,30.355601623620238,28.19178060132023,2.1638210223000094
861.1353711790338,30.34785747954132,28.18716531986612,2.1606921596752002
861.5720524017412,30.340124533413952,28.182556712060855,2.1575678213530978
862.0087336244486,30.332402769046002,28.177954768254402,2.1544480007916
862.445414847156,30.324692170268772,28.173359478810692,2.15133269145808
862.8820960698635,30.316992720936916,28.168770834107583,2.148221886829333
863.3187772925709,30.309304404928472,28.16418882453685,2.1451155803916215
863.7554585152783,30.30162720614477,28.15961344050416,2.142013765640609
864.1921397379857,30.2939611085104,28.155044672429057,2.1389164360813417
864.6288209606931,30.28630609597324,28.150482510744936,2.135823585228305
865.0655021834006,30.278662152504342,28.14592694589903,2.132735206605311
865.502183406108,30.27102926209795,28.141377968352366,2.129651293745585
865.9388646288154,30.26340740877145,28.136835568579787,2.1265718401916622
866.3755458515228,30.25579657656534,28.132299737069896,2.123496839495445
866.8122270742302,30.248196749543208,28.127770464325053,2.120426285218155
867.2489082969377,30.24060791179165,28.123247740861355,2.1173601709302936
867.6855895196451,30.233030047420318,28.118731557208612,2.1142984902117057
868.1222707423525,30.22546314056181,28.11422190391032,2.111241236651491
868.5589519650599,30.21790717537167,28.109718771523656,2.1081884038480148
