Czas (s),Temperatura w osi (C),Temperatura na powierzchni (C),Roznica dT (C)
4.8593,100.0000,232.6818,132.6818
4.8866,100.0000,233.0341,133.0341
4.9139,100.0000,233.3854,133.3854
4.9412,100.0000,233.7356,133.7356
4.9685,100.0000,234.0847,134.0847
4.9958,100.0000,234.4328,134.4328
5.0231,100.0000,234.7798,134.7798
5.0504,100.0000,235.1257,135.1257
5.0777,100.0000,235.4706,135.4706
5.1050,100.0000,235.8145,135.8145
5.1323,100.0000,236.1574,136.1574
5.1596,100.0000,236.4992,136.4992
5.1869,100.0000,236.8401,136.8401
5.2142,100.0000,237.1799,137.1799
5.2415,100.0000,237.5188,137.5188
5.2688,100.0000,237.8567,137.8567
5.2961,100.0000,238.1936,138.1936
5.3234,100.0000,238.5295,138.5295
5.3507,100.0000,238.8645,138.8645
5.3780,100.0000,239.1985,139.1985
5.4053,100.0000,239.5316,139.5316
5.4326,100.0000,239.8637,139.8637
5.4599,100.0000,240.1950,140.1950
5.4872,100.0000,240.5253,140.5253
5.5145,100.0000,240.8546,140.8546
5.5418,100.0000,241.1831,141.1831
5.5691,100.0000,241.5107,141.5107
5.5964,100.0000,241.8374,141.8374
5.6237,100.0000,242.1632,142.1632
5.6510,100.0000,242.4881,142.4881
5.6783,100.0000,242.8121,142.8121
5.7055,100.0000,243.1352,143.1352
5.7328,100.0000,243.4575,143.4575
5.7601,100.0000,243.7790,143.7790
5.7874,100.0000,244.0996,144.0996
5.8147,100.0000,244.4193,144.4193
5.8420,100.0000,244.7382,144.7382
5.8693,100.0000,245.0563,145.0563
5.8966,100.0000,245.3735,145.3735
5.9239,100.0000,245.6900,145.6900
5.9512,100.0000,246.0056,146.0056
5.9785,100.0000,246.3204,146.3204
6.0058,100.0000,246.6344,146.6344
6.0331,100.0000,246.9476,146.9476
6.0604,100.0000,247.2600,147.2600
6.0877,100.0000,247.5716,147.5716
6.1150,100.0000,247.8824,147.8824
6.1423,100.0000,248.1925,148.1925
6.1696,100.0000,248.5018,148.5018
6.1969,100.0000,248.8103,148.8103
6.2242,100.0000,249.1181,149.1181
6.2515,100.0000,249.4251,149.4251
6.2788,100.0000,249.7313,149.7313
6.3061,100.0000,250.0368,150.0368
6.3334,100.0000,250.3416,150.3416
6.3607,100.0000,250.6456,150.6456
6.3880,100.0000,250.9489,150.9489
6.4153,100.0000,251.2514,151.2514
6.4426,100.0000,251.5533,151.5533
6.4699,100.0000,251.8544,151.8544
6.4972,100.0000,252.1548,152.1548
6.5245,100.0000,252.4545,152.4545
6.5518,100.0000,252.7535,152.7535
6.5791,100.0000,253.0518,153.0518
6.6064,100.0000,253.3494,153.3494
6.6337,100.0000,253.6463,153.6463
6.6610,100.0000,253.9426,153.9426
6.6883,100.0000,254.2381,154.2381
6.7156,100.0000,254.5330,154.5330
6.7429,100.0000,254.8271,154.8271
6.7702,100.0000,255.1207,155.1207
6.7975,100.0000,255.4135,155.4135
6.8248,100.0000,255.7057,155.7057
6.8521,100.0000,255.9972,155.9972
6.8794,100.0000,256.2881,156.2881
6.9067,100.0000,256.5783,156.5783
6.9340,100.0000,256.8679,156.8679
6.9613,100.0000,257.1569,157.1569
6.9886,100.0000,257.4452,157.4452
7.0159,100.0000,257.7328,157.7328
7.0432,100.0000,258.0199,158.0199
7.0705,100.0000,258.3063,158.3063
7.0978,100.0000,258.5920,158.5920
7.1251,100.0000,258.8772,158.8772
7.1524,100.0000,259.1618,159.1618
7.1797,100.0000,259.4457,159.4457
7.2070,100.0000,259.7290,159.7290
7.2343,100.0000,260.0117,160.0117
7.2616,100.0000,260.2938,160.2938
7.2889,100.0000,260.5754,160.5754
7.3162,100.0000,260.8563,160.8563
7.3435,100.0000,261.1366,161.1366
7.3708,100.0000,261.4163,161.4163
7.3981,100.0000,261.6955,161.6955
7.4254,100.0000,261.9741,161.9741
7.4527,100.0000,262.2521,162.2521
7.4800,100.0000,262.5295,162.5295
7.5073,100.0000,262.8063,162.8063
7.5346,100.0000,263.0826,163.0826
7.5619,100.0000,263.3583,163.3583
7.5892,100.0000,263.6335,163.6335
7.6165,100.0000,263.9080,163.9080
7.6438,100.0000,264.1821,164.1821
7.6711,100.0000,264.4555,164.4555
7.6984,100.0000,264.7285,164.7285
7.7257,100.0000,265.0008,165.0008
7.7530,100.0000,265.2727,165.2727
7.7803,100.0000,265.5440,165.5439
7.8076,100.0000,265.8147,165.8147
7.8349,100.0000,266.0849,166.0849
7.8622,100.0000,266.3546,166.3546
7.8895,100.0000,266.6237,166.6237
7.9168,100.0000,266.8923,166.8923
7.9441,100.0000,267.1604,167.1604
7.9714,100.0000,267.4280,167.4280
7.9987,100.0000,267.6951,167.6950
8.0260,100.0000,267.9616,167.9616
8.0533,100.0000,268.2276,168.2276
8.0806,100.0000,268.4931,168.4931
8.1079,100.0000,268.7581,168.7581
8.1352,100.0000,269.0226,169.0226
8.1625,100.0000,269.2866,169.2866
8.1898,100.0000,269.5501,169.5500
8.2171,100.0000,269.8130,169.8130
8.2444,100.0000,270.0755,170.0755
8.2717,100.0000,270.3375,170.3375
8.2990,100.0000,270.5990,170.5990
8.3263,100.0000,270.8600,170.8600
8.3536,100.0000,271.1206,171.1205
8.3809,100.0000,271.3806,171.3806
8.4082,100.0000,271.6402,171.6401
8.4355,100.0000,271.8992,171.8992
8.4628,100.0000,272.1578,172.1578
8.4901,100.0000,272.4160,172.4159
8.5174,100.0000,272.6736,172.6736
8.5447,100.0000,272.9308,172.9308
8.5720,100.0000,273.1875,173.1875
8.5993,100.0000,273.4438,173.4437
8.6266,100.0000,273.6995,173.6995
8.6539,100.0000,273.9549,173.9549
8.6812,100.0000,274.2097,174.2097
8.7085,100.0000,274.4641,174.4641
8.7358,100.0000,274.7181,174.7181
8.7631,100.0000,274.9716,174.9716
8.7904,100.0000,275.2247,175.2246
8.8177,100.0000,275.4773,175.4772
8.8450,100.0000,275.7294,175.7294
8.8723,100.0000,275.9811,175.9811
8.8996,100.0000,276.2324,176.2324
8.9269,100.0000,276.4832,176.4832
8.9542,100.0000,276.7336,176.7336
8.9815,100.0000,276.9836,176.9836
9.0088,100.0000,277.2331,177.2331
9.0361,100.0000,277.4822,177.4822
9.0634,100.0000,277.7309,177.7308
9.0907,100.0000,277.9791,177.9791
9.1180,100.0000,278.2269,178.2269
9.1453,100.0000,278.4743,178.4742
9.1726,100.0000,278.7212,178.7212
9.1999,100.0000,278.9678,178.9677
9.2272,100.0000,279.2139,179.2139
9.2545,100.0000,279.4596,179.4596
9.2818,100.0000,279.7049,179.7049
9.3091,100.0000,279.9498,179.9497
9.3364,100.0000,280.1942,180.1942
9.3637,100.0001,280.4383,180.4382
9.3910,100.0001,280.6820,180.6819
9.4183,100.0001,280.9252,180.9251
9.4456,100.0001,281.1680,181.1680
9.4729,100.0001,281.4105,181.4104
9.5002,100.0001,281.6525,181.6525
9.5274,100.0001,281.8942,181.8941
9.5547,100.0001,282.1354,182.1353
9.5820,100.0001,282.3763,182.3762
9.6093,100.0001,282.6167,182.6166
9.6366,100.0001,282.8568,182.8567
9.6639,100.0001,283.0964,183.0964
9.6912,100.0001,283.3357,183.3357
9.7185,100.0001,283.5746,183.5745
9.7458,100.0001,283.8131,183.8131
9.7731,100.0001,284.0513,184.0512
9.8004,100.0001,284.2890,184.2889
9.8277,100.0001,284.5264,184.5263
9.8550,100.0001,284.7634,184.7633
9.8823,100.0001,285.0000,184.9999
9.9096,100.0001,285.2362,185.2361
9.9369,100.0001,285.4721,185.4720
9.9642,100.0001,285.7076,185.7075
9.9915,100.0001,285.9427,185.9426
10.0188,100.0001,286.1775,186.1773
10.0461,100.0001,286.4119,186.4117
10.0734,100.0001,286.6459,186.6457
10.1007,100.0001,286.8795,186.8794
10.1280,100.0002,287.1128,187.1127
10.1553,100.0002,287.3458,187.3456
10.1826,100.0002,287.5783,187.5782
10.2099,100.0002,287.8106,187.8104
10.2372,100.0002,288.0424,188.0422
10.2645,100.0002,288.2739,188.2737
10.2918,100.0002,288.5051,188.5049
10.3191,100.0002,288.7358,188.7356
10.3464,100.0002,288.9663,188.9661
10.3737,100.0002,289.1964,189.1962
10.4010,100.0002,289.4261,189.4259
10.4283,100.0002,289.6555,189.6553
10.4556,100.0002,289.8846,189.8843
10.4829,100.0002,290.1133,190.1130
10.5102,100.0003,290.3416,190.3414
10.5375,100.0003,290.5697,190.5694
10.5648,100.0003,290.7973,190.7971
10.5921,100.0003,291.0247,191.0244
10.6194,100.0003,291.2517,191.2514
10.6467,100.0003,291.4784,191.4781
10.6740,100.0003,291.7047,191.7044
10.7013,100.0003,291.9307,191.9304
10.7286,100.0003,292.1564,192.1560
10.7559,100.0003,292.3817,192.3813
10.7832,100.0004,292.6067,192.6063
10.8105,100.0004,292.8314,192.8310
10.8378,100.0004,293.0557,193.0553
10.8651,100.0004,293.2797,193.2793
10.8924,100.0004,293.5034,193.5030
10.9197,100.0004,293.7268,193.7264
10.9470,100.0004,293.9499,193.9494
10.9743,100.0004,294.1726,194.1721
11.0016,100.0005,294.3950,194.3945
11.0289,100.0005,294.6171,194.6166
11.0562,100.0005,294.8389,194.8384
11.0835,100.0005,295.0603,195.0598
11.1108,100.0005,295.2815,195.2809
11.1381,100.0005,295.5023,195.5018
11.1654,100.0006,295.7228,195.7223
11.1927,100.0006,295.9430,195.9424
11.2200,100.0006,296.1629,196.1623
11.2473,100.0006,296.3825,196.3819
11.2746,100.0006,296.6018,196.6011
11.3019,100.0007,296.8207,196.8201
11.3292,100.0007,297.0394,197.0387
11.3565,100.0007,297.2578,197.2571
11.3838,100.0007,297.4758,197.4751
11.4111,100.0007,297.6936,197.6928
11.4384,100.0008,297.9110,197.9103
11.4657,100.0008,298.1282,198.1274
11.4930,100.0008,298.3450,198.3442
11.5203,100.0008,298.5616,198.5607
11.5476,100.0009,298.7778,198.7770
11.5749,100.0009,298.9938,198.9929
11.6022,100.0009,299.2095,199.2086
11.6295,100.0009,299.4248,199.4239
11.6568,100.0010,299.6399,199.6389
11.6841,100.0010,299.8547,199.8537
11.7114,100.0010,300.0692,200.0682
11.7387,100.0010,300.2834,200.2823
11.7660,100.0011,300.4973,200.4962
11.7933,100.0011,300.7109,200.7098
11.8206,100.0011,300.9243,200.9231
11.8479,100.0012,301.1373,201.1362
11.8752,100.0012,301.3501,201.3489
11.9025,100.0012,301.5626,201.5614
11.9298,100.0013,301.7748,201.7735
11.9571,100.0013,301.9867,201.9854
11.9844,100.0013,302.1984,202.1970
12.0117,100.0014,302.4097,202.4083
12.0390,100.0014,302.6208,202.6194
12.0663,100.0014,302.8316,202.8302
12.0936,100.0015,303.0421,203.0406
12.1209,100.0015,303.2524,203.2509
12.1482,100.0016,303.4624,203.4608
12.1755,100.0016,303.6721,203.6705
12.2028,100.0017,303.8815,203.8798
12.2301,100.0017,304.0907,204.0890
12.2574,100.0017,304.2995,204.2978
12.2847,100.0018,304.5082,204.5064
12.3120,100.0018,304.7165,204.7147
12.3393,100.0019,304.9246,204.9227
12.3666,100.0019,305.1324,205.1305
12.3939,100.0020,305.3399,205.3379
12.4212,100.0020,305.5472,205.5452
12.4485,100.0021,305.7542,205.7521
12.4758,100.0021,305.9610,205.9588
12.5031,100.0022,306.1675,206.1653
12.5304,100.0023,306.3737,206.3714
12.5577,100.0023,306.5796,206.5773
12.5850,100.0024,306.7853,206.7830
12.6123,100.0024,306.9908,206.9884
12.6396,100.0025,307.1960,207.1935
12.6669,100.0025,307.4009,207.3983
12.6942,100.0026,307.6056,207.6029
12.7215,100.0027,307.8100,207.8073
12.7488,100.0027,308.0141,208.0114
12.7761,100.0028,308.2180,208.2152
12.8034,100.0029,308.4217,208.4188
12.8307,100.0029,308.6251,208.6221
12.8580,100.0030,308.8282,208.8252
12.8853,100.0031,309.0311,209.0280
12.9126,100.0032,309.2337,209.2306
12.9399,100.0032,309.4361,209.4329
12.9672,100.0033,309.6383,209.6350
12.9945,100.0034,309.8402,209.8368
13.0218,100.0035,310.0418,210.0383
13.0491,100.0036,310.2432,210.2397
13.0764,100.0036,310.4444,210.4407
13.1037,100.0037,310.6453,210.6415
13.1310,100.0038,310.8459,210.8421
13.1583,100.0039,311.0464,211.0425
13.1856,100.0040,311.2465,211.2425
13.2129,100.0041,311.4465,211.4424
13.2402,100.0042,311.6462,211.6420
13.2675,100.0043,311.8456,211.8414
13.2948,100.0044,312.0448,212.0405
13.3220,100.0045,312.2438,212.2393
13.3493,100.0046,312.4425,212.4380
13.3766,100.0047,312.6410,212.6364
13.4039,100.0048,312.8393,212.8345
13.4312,100.0049,313.0373,213.0325
13.4585,100.0050,313.2351,213.2302
13.4858,100.0051,313.4327,213.4276
13.5131,100.0052,313.6300,213.6248
13.5404,100.0053,313.8271,213.8218
13.5677,100.0054,314.0240,214.0185
13.5950,100.0055,314.2206,214.2150
13.6223,100.0057,314.4170,214.4113
13.6496,100.0058,314.6132,214.6074
13.6769,100.0059,314.8091,214.8032
13.7042,100.0060,315.0048,214.9988
13.7315,100.0062,315.2003,215.1941
13.7588,100.0063,315.3955,215.3892
13.7861,100.0064,315.5906,215.5841
13.8134,100.0066,315.7854,215.7788
13.8407,100.0067,315.9799,215.9732
13.8680,100.0068,316.1743,216.1674
13.8953,100.0070,316.3684,216.3614
13.9226,100.0071,316.5623,216.5552
13.9499,100.0073,316.7560,216.7487
13.9772,100.0074,316.9495,216.9420
14.0045,100.0076,317.1427,217.1351
14.0318,100.0077,317.3357,217.3280
14.0591,100.0079,317.5285,217.5206
14.0864,100.0081,317.7211,217.7130
14.1137,100.0082,317.9134,217.9052
14.1410,100.0084,318.1056,218.0972
14.1683,100.0086,318.2975,218.2889
14.1956,100.0087,318.4892,218.4805
14.2229,100.0089,318.6807,218.6718
14.2502,100.0091,318.8720,218.8629
14.2775,100.0093,319.0630,219.0538
14.3048,100.0094,319.2539,219.2444
14.3321,100.0096,319.4445,219.4349
14.3594,100.0098,319.6349,219.6251
14.3867,100.0100,319.8251,219.8151
14.4140,100.0102,320.0151,220.0049
14.4413,100.0104,320.2049,220.1945
14.4686,100.0106,320.3945,220.3839
14.4959,100.0108,320.5838,220.5731
14.5232,100.0110,320.7730,220.7620
14.5505,100.0112,320.9619,220.9507
14.5778,100.0114,321.1507,221.1393
14.6051,100.0116,321.3392,221.3276
14.6324,100.0119,321.5275,221.5157
14.6597,100.0121,321.7157,221.7036
14.6870,100.0123,321.9036,221.8912
14.7143,100.0125,322.0913,222.0787
14.7416,100.0128,322.2788,222.2660
14.7689,100.0130,322.4661,222.4531
14.7962,100.0133,322.6532,222.6399
14.8235,100.0135,322.8400,222.8265
14.8508,100.0137,323.0267,223.0130
14.8781,100.0140,323.2132,223.1992
14.9054,100.0143,323.3995,223.3853
14.9327,100.0145,323.5856,223.5711
14.9600,100.0148,323.7715,223.7567
14.9873,100.0150,323.9572,223.9421
15.0146,100.0153,324.1426,224.1273
15.0419,100.0156,324.3279,224.3123
15.0692,100.0159,324.5130,224.4972
15.0965,100.0161,324.6979,224.6818
15.1238,100.0164,324.8826,224.8662
15.1511,100.0167,325.0671,225.0504
15.1784,100.0170,325.2514,225.2344
15.2057,100.0173,325.4355,225.4182
15.2330,100.0176,325.6194,225.6018
15.2603,100.0179,325.8032,225.7852
15.2876,100.0182,325.9867,225.9684
15.3149,100.0186,326.1700,226.1515
15.3422,100.0189,326.3532,226.3343
15.3695,100.0192,326.5361,226.5169
15.3968,100.0195,326.7189,226.6993
15.4241,100.0199,326.9014,226.8816
15.4514,100.0202,327.0838,227.0636
15.4787,100.0205,327.2660,227.2455
15.5060,100.0209,327.4480,227.4271
15.5333,100.0212,327.6298,227.6086
15.5606,100.0216,327.8114,227.7898
15.5879,100.0220,327.9929,227.9709
15.6152,100.0223,328.1741,228.1518
15.6425,100.0227,328.3552,228.3325
15.6698,100.0231,328.5360,228.5130
15.6971,100.0235,328.7167,228.6933
15.7244,100.0238,328.8972,228.8734
15.7517,100.0242,329.0775,229.0533
15.7790,100.0246,329.2577,229.2330
15.8063,100.0250,329.4376,229.4126
15.8336,100.0254,329.6174,229.5919
15.8609,100.0258,329.7970,229.7711
15.8882,100.0263,329.9764,229.9501
15.9155,100.0267,330.1556,230.1289
15.9428,100.0271,330.3346,230.3075
15.9701,100.0275,330.5135,230.4859
15.9974,100.0280,330.6921,230.6642
16.0247,100.0284,330.8706,230.8422
16.0520,100.0289,331.0489,231.0201
16.0793,100.0293,331.2271,231.1977
16.1066,100.0298,331.4050,231.3752
16.1339,100.0303,331.5828,231.5526
16.1612,100.0307,331.7604,231.7297
16.1885,100.0312,331.9378,231.9066
16.2158,100.0317,332.1151,232.0834
16.2431,100.0322,332.2922,232.2600
16.2704,100.0327,332.4690,232.4364
16.2977,100.0332,332.6458,232.6126
16.3250,100.0337,332.8223,232.7886
16.3523,100.0342,332.9987,232.9645
16.3796,100.0347,333.1749,233.1401
16.4069,100.0353,333.3509,233.3156
16.4342,100.0358,333.5267,233.4909
16.4615,100.0363,333.7024,233.6661
16.4888,100.0369,333.8779,233.8410
16.5161,100.0374,334.0533,234.0158
16.5434,100.0380,334.2284,234.1904
16.5707,100.0386,334.4034,234.3648
16.5980,100.0391,334.5782,234.5391
16.6253,100.0397,334.7529,234.7132
16.6526,100.0403,334.9274,234.8870
16.6799,100.0409,335.1017,235.0608
16.7072,100.0415,335.2758,235.2343
16.7345,100.0421,335.4498,235.4077
16.7618,100.0427,335.6236,235.5809
16.7891,100.0433,335.7972,235.7539
16.8164,100.0440,335.9707,235.9267
16.8437,100.0446,336.1440,236.0994
16.8710,100.0452,336.3171,236.2719
16.8983,100.0459,336.4901,236.4442
16.9256,100.0466,336.6629,236.6163
16.9529,100.0472,336.8355,236.7883
16.9802,100.0479,337.0080,236.9601
17.0075,100.0486,337.1803,237.1318
17.0348,100.0493,337.3525,237.3032
17.0621,100.0500,337.5245,237.4745
17.0894,100.0507,337.6963,237.6456
17.1166,100.0514,337.8679,237.8166
17.1439,100.0521,338.0394,237.9873
17.1712,100.0528,338.2108,238.1579
17.1985,100.0535,338.3819,238.3284
17.2258,100.0543,338.5529,238.4987
17.2531,100.0550,338.7238,238.6688
17.2804,100.0558,338.8945,238.8387
17.3077,100.0566,339.0650,239.0084
17.3350,100.0573,339.2354,239.1780
17.3623,100.0581,339.4056,239.3475
17.3896,100.0589,339.5756,239.5167
17.4169,100.0597,339.7455,239.6858
17.4442,100.0605,339.9153,239.8547
17.4715,100.0613,340.0848,240.0235
17.4988,100.0622,340.2543,240.1921
17.5261,100.0630,340.4235,240.3605
17.5534,100.0638,340.5926,240.5288
17.5807,100.0647,340.7616,240.6969
17.6080,100.0655,340.9304,240.8648
17.6353,100.0664,341.0990,241.0326
17.6626,100.0673,341.2675,241.2002
17.6899,100.0682,341.4358,241.3677
17.7172,100.0691,341.6040,241.5349
17.7445,100.0700,341.7720,241.7021
17.7718,100.0709,341.9399,241.8690
17.7991,100.0718,342.1076,242.0358
17.8264,100.0727,342.2752,242.2024
17.8537,100.0737,342.4426,242.3689
17.8810,100.0746,342.6098,242.5352
17.9083,100.0756,342.7769,242.7013
17.9356,100.0766,342.9439,242.8673
17.9629,100.0775,343.1107,243.0332
17.9902,100.0785,343.2773,243.1988
18.0175,100.0795,343.4438,243.3643
18.0448,100.0805,343.6102,243.5297
18.0721,100.0816,343.7764,243.6948
18.0994,100.0826,343.9424,243.8599
18.1267,100.0836,344.1083,244.0247
18.1540,100.0847,344.2741,244.1894
18.1813,100.0857,344.4397,244.3540
18.2086,100.0868,344.6052,244.5184
18.2359,100.0879,344.7705,244.6826
18.2632,100.0890,344.9356,244.8467
18.2905,100.0901,345.1007,245.0106
18.3178,100.0912,345.2655,245.1743
18.3451,100.0923,345.4302,245.3380
18.3724,100.0934,345.5948,245.5014
18.3997,100.0946,345.7593,245.6647
18.4270,100.0957,345.9235,245.8278
18.4543,100.0969,346.0877,245.9908
18.4816,100.0981,346.2517,246.1536
18.5089,100.0992,346.4155,246.3163
18.5362,100.1004,346.5792,246.4788
18.5635,100.1017,346.7428,246.6412
18.5908,100.1029,346.9062,246.8034
18.6181,100.1041,347.0695,246.9654
18.6454,100.1053,347.2326,247.1273
18.6727,100.1066,347.3956,247.2890
18.7000,100.1079,347.5585,247.4506
18.7273,100.1091,347.7212,247.6121
18.7546,100.1104,347.8838,247.7733
18.7819,100.1117,348.0462,247.9345
18.8092,100.1130,348.2085,248.0955
18.8365,100.1143,348.3706,248.2563
18.8638,100.1157,348.5326,248.4169
18.8911,100.1170,348.6945,248.5775
18.9184,100.1184,348.8562,248.7378
18.9457,100.1198,349.0178,248.8981
