Czas (s),Temperatura w osi (C),Temperatura na powierzchni (C),Roznica dT (C)
144.0377,359.0499,694.6426,335.5927
144.0552,359.0966,694.6727,335.5761
144.0727,359.1433,694.7027,335.5594
144.0902,359.1900,694.7328,335.5428
144.1076,359.2367,694.7628,335.5262
144.1251,359.2834,694.7929,335.5095
144.1426,359.3300,694.8229,335.4929
144.1600,359.3767,694.8530,335.4763
144.1775,359.4234,694.8830,335.4596
144.1950,359.4701,694.9131,335.4430
144.2125,359.5168,694.9431,335.4263
144.2299,359.5634,694.9731,335.4097
144.2474,359.6101,695.0032,335.3931
144.2649,359.6568,695.0332,335.3764
144.2823,359.7035,695.0633,335.3598
144.2998,359.7501,695.0933,335.3431
144.3173,359.7968,695.1233,335.3265
144.3348,359.8435,695.1533,335.3099
144.3522,359.8901,695.1834,335.2932
144.3697,359.9368,695.2134,335.2766
144.3872,359.9835,695.2434,335.2599
144.4046,360.0301,695.2734,335.2433
144.4221,360.0768,695.3034,335.2266
144.4396,360.1234,695.3334,335.2100
144.4571,360.1701,695.3635,335.1934
144.4745,360.2168,695.3935,335.1767
144.4920,360.2634,695.4235,335.1601
144.5095,360.3101,695.4535,335.1434
144.5270,360.3567,695.4835,335.1268
144.5444,360.4034,695.5135,335.1101
144.5619,360.4500,695.5435,335.0935
144.5794,360.4966,695.5735,335.0768
144.5968,360.5433,695.6035,335.0602
144.6143,360.5899,695.6334,335.0435
144.6318,360.6366,695.6634,335.0269
144.6493,360.6832,695.6934,335.0102
144.6667,360.7298,695.7234,334.9936
144.6842,360.7765,695.7534,334.9769
144.7017,360.8231,695.7834,334.9603
144.7191,360.8697,695.8133,334.9436
144.7366,360.9164,695.8433,334.9269
144.7541,360.9630,695.8733,334.9103
144.7716,361.0096,695.9033,334.8936
144.7890,361.0563,695.9332,334.8770
144.8065,361.1029,695.9632,334.8603
144.8240,361.1495,695.9932,334.8437
144.8414,361.1961,696.0231,334.8270
144.8589,361.2427,696.0531,334.8103
144.8764,361.2894,696.0831,334.7937
144.8939,361.3360,696.1130,334.7770
144.9113,361.3826,696.1430,334.7604
144.9288,361.4292,696.1729,334.7437
144.9463,361.4758,696.2029,334.7271
144.9637,361.5224,696.2328,334.7104
144.9812,361.5690,696.2628,334.6937
144.9987,361.6156,696.2927,334.6771
145.0162,361.6622,696.3226,334.6604
145.0336,361.7088,696.3526,334.6437
145.0511,361.7554,696.3825,334.6271
145.0686,361.8020,696.4125,334.6104
145.0860,361.8486,696.4424,334.5937
145.1035,361.8952,696.4723,334.5771
145.1210,361.9418,696.5022,334.5604
145.1385,361.9884,696.5322,334.5437
145.1559,362.0350,696.5621,334.5271
145.1734,362.0816,696.5920,334.5104
145.1909,362.1282,696.6219,334.4937
145.2084,362.1748,696.6519,334.4771
145.2258,362.2214,696.6818,334.4604
145.2433,362.2679,696.7117,334.4437
145.2608,362.3145,696.7416,334.4271
145.2782,362.3611,696.7715,334.4104
145.2957,362.4077,696.8014,334.3937
145.3132,362.4543,696.8313,334.3771
145.3307,362.5008,696.8612,334.3604
145.3481,362.5474,696.8911,334.3437
145.3656,362.5940,696.9210,334.3270
145.3831,362.6406,696.9509,334.3104
145.4005,362.6871,696.9808,334.2937
145.4180,362.7337,697.0107,334.2770
145.4355,362.7803,697.0406,334.2603
145.4530,362.8268,697.0705,334.2437
145.4704,362.8734,697.1004,334.2270
145.4879,362.9199,697.1303,334.2103
145.5054,362.9665,697.1601,334.1936
145.5228,363.0131,697.1900,334.1770
145.5403,363.0596,697.2199,334.1603
145.5578,363.1062,697.2498,334.1436
145.5753,363.1527,697.2796,334.1269
145.5927,363.1993,697.3095,334.1102
145.6102,363.2458,697.3394,334.0936
145.6277,363.2924,697.3692,334.0769
145.6451,363.3389,697.3991,334.0602
145.6626,363.3855,697.4290,334.0435
145.6801,363.4320,697.4588,334.0268
145.6976,363.4785,697.4887,334.0102
145.7150,363.5251,697.5185,333.9935
145.7325,363.5716,697.5484,333.9768
145.7500,363.6181,697.5783,333.9601
145.7674,363.6647,697.6081,333.9434
145.7849,363.7112,697.6379,333.9267
145.8024,363.7577,697.6678,333.9101
145.8199,363.8043,697.6976,333.8934
145.8373,363.8508,697.7275,333.8767
145.8548,363.8973,697.7573,333.8600
145.8723,363.9438,697.7872,333.8433
145.8898,363.9904,697.8170,333.8266
145.9072,364.0369,697.8468,333.8099
145.9247,364.0834,697.8766,333.7932
145.9422,364.1299,697.9065,333.7766
145.9596,364.1764,697.9363,333.7599
145.9771,364.2230,697.9661,333.7432
145.9946,364.2695,697.9959,333.7265
146.0121,364.3160,698.0258,333.7098
146.0295,364.3625,698.0556,333.6931
146.0470,364.4090,698.0854,333.6764
146.0645,364.4555,698.1152,333.6597
146.0819,364.5020,698.1450,333.6430
146.0994,364.5485,698.1748,333.6263
146.1169,364.5950,698.2046,333.6096
146.1344,364.6415,698.2344,333.5929
146.1518,364.6880,698.2642,333.5762
146.1693,364.7345,698.2940,333.5596
146.1868,364.7810,698.3238,333.5429
146.2042,364.8275,698.3536,333.5262
146.2217,364.8740,698.3834,333.5095
146.2392,364.9205,698.4132,333.4928
146.2567,364.9670,698.4430,333.4761
146.2741,365.0134,698.4728,333.4594
146.2916,365.0599,698.5026,333.4427
146.3091,365.1064,698.5324,333.4260
146.3265,365.1529,698.5622,333.4093
146.3440,365.1994,698.5919,333.3926
146.3615,365.2458,698.6217,333.3759
146.3790,365.2923,698.6515,333.3592
146.3964,365.3388,698.6813,333.3425
146.4139,365.3853,698.7110,333.3258
146.4314,365.4317,698.7408,333.3091
146.4489,365.4782,698.7706,333.2924
146.4663,365.5247,698.8003,333.2757
146.4838,365.5711,698.8301,333.2590
146.5013,365.6176,698.8599,333.2423
146.5187,365.6641,698.8896,333.2256
146.5362,365.7105,698.9194,333.2088
146.5537,365.7570,698.9491,333.1921
146.5712,365.8034,698.9789,333.1754
146.5886,365.8499,699.0086,333.1587
146.6061,365.8963,699.0384,333.1420
146.6236,365.9428,699.0681,333.1253
146.6410,365.9893,699.0979,333.1086
146.6585,366.0357,699.1276,333.0919
146.6760,366.0821,699.1573,333.0752
146.6935,366.1286,699.1871,333.0585
146.7109,366.1750,699.2168,333.0418
146.7284,366.2215,699.2465,333.0251
146.7459,366.2679,699.2763,333.0084
146.7633,366.3144,699.3060,332.9916
146.7808,366.3608,699.3357,332.9749
146.7983,366.4072,699.3655,332.9582
146.8158,366.4537,699.3952,332.9415
146.8332,366.5001,699.4249,332.9248
146.8507,366.5465,699.4546,332.9081
146.8682,366.5930,699.4843,332.8914
146.8856,366.6394,699.5140,332.8747
146.9031,366.6858,699.5438,332.8579
146.9206,366.7322,699.5735,332.8412
146.9381,366.7787,699.6032,332.8245
146.9555,366.8251,699.6329,332.8078
146.9730,366.8715,699.6626,332.7911
146.9905,366.9179,699.6923,332.7744
147.0079,366.9643,699.7220,332.7576
147.0254,367.0107,699.7517,332.7409
147.0429,367.0572,699.7814,332.7242
147.0604,367.1036,699.8111,332.7075
147.0778,367.1500,699.8408,332.6908
147.0953,367.1964,699.8704,332.6741
147.1128,367.2428,699.9001,332.6573
147.1303,367.2892,699.9298,332.6406
147.1477,367.3356,699.9595,332.6239
147.1652,367.3820,699.9892,332.6072
147.1827,367.4284,700.0188,332.5905
147.2001,367.4748,700.0485,332.5737
147.2176,367.5212,700.0782,332.5570
147.2351,367.5676,700.1079,332.5403
147.2526,367.6140,700.1375,332.5236
147.2700,367.6604,700.1672,332.5068
147.2875,367.7067,700.1969,332.4901
147.3050,367.7531,700.2265,332.4734
147.3224,367.7995,700.2562,332.4567
147.3399,367.8459,700.2859,332.4400
147.3574,367.8923,700.3155,332.4232
147.3749,367.9387,700.3452,332.4065
147.3923,367.9850,700.3748,332.3898
147.4098,368.0314,700.4045,332.3731
147.4273,368.0778,700.4341,332.3563
147.4447,368.1242,700.4638,332.3396
147.4622,368.1705,700.4934,332.3229
147.4797,368.2169,700.5230,332.3061
147.4972,368.2633,700.5527,332.2894
147.5146,368.3096,700.5823,332.2727
147.5321,368.3560,700.6120,332.2560
147.5496,368.4024,700.6416,332.2392
147.5670,368.4487,700.6712,332.2225
147.5845,368.4951,700.7009,332.2058
147.6020,368.5414,700.7305,332.1890
147.6195,368.5878,700.7601,332.1723
147.6369,368.6342,700.7897,332.1556
147.6544,368.6805,700.8194,332.1388
147.6719,368.7269,700.8490,332.1221
147.6894,368.7732,700.8786,332.1054
147.7068,368.8196,700.9082,332.0886
147.7243,368.8659,700.9378,332.0719
147.7418,368.9122,700.9674,332.0552
147.7592,368.9586,700.9970,332.0384
147.7767,369.0049,701.0266,332.0217
147.7942,369.0513,701.0562,332.0050
147.8117,369.0976,701.0858,331.9882
147.8291,369.1439,701.1154,331.9715
147.8466,369.1903,701.1450,331.9548
147.8641,369.2366,701.1746,331.9380
147.8815,369.2829,701.2042,331.9213
147.8990,369.3293,701.2338,331.9046
147.9165,369.3756,701.2634,331.8878
147.9340,369.4219,701.2930,331.8711
147.9514,369.4682,701.3226,331.8543
147.9689,369.5146,701.3522,331.8376
147.9864,369.5609,701.3818,331.8209
148.0038,369.6072,701.4113,331.8041
148.0213,369.6535,701.4409,331.7874
148.0388,369.6998,701.4705,331.7706
148.0563,369.7462,701.5001,331.7539
148.0737,369.7925,701.5296,331.7372
148.0912,369.8388,701.5592,331.7204
148.1087,369.8851,701.5888,331.7037
148.1261,369.9314,701.6183,331.6869
148.1436,369.9777,701.6479,331.6702
148.1611,370.0240,701.6774,331.6534
148.1786,370.0703,701.7070,331.6367
148.1960,370.1166,701.7366,331.6200
148.2135,370.1629,701.7661,331.6032
148.2310,370.2092,701.7957,331.5865
148.2484,370.2555,701.8252,331.5697
148.2659,370.3018,701.8548,331.5530
148.2834,370.3481,701.8843,331.5362
148.3009,370.3944,701.9139,331.5195
148.3183,370.4407,701.9434,331.5027
148.3358,370.4869,701.9729,331.4860
148.3533,370.5332,702.0025,331.4693
148.3708,370.5795,702.0320,331.4525
148.3882,370.6258,702.0615,331.4358
148.4057,370.6721,702.0911,331.4190
148.4232,370.7183,702.1206,331.4023
148.4406,370.7646,702.1501,331.3855
148.4581,370.8109,702.1797,331.3688
148.4756,370.8572,702.2092,331.3520
148.4931,370.9034,702.2387,331.3353
148.5105,370.9497,702.2682,331.3185
148.5280,370.9960,702.2977,331.3018
148.5455,371.0422,702.3272,331.2850
148.5629,371.0885,702.3568,331.2683
148.5804,371.1348,702.3863,331.2515
148.5979,371.1810,702.4158,331.2348
148.6154,371.2273,702.4453,331.2180
148.6328,371.2735,702.4748,331.2012
148.6503,371.3198,702.5043,331.1845
148.6678,371.3661,702.5338,331.1677
148.6852,371.4123,702.5633,331.1510
148.7027,371.4586,702.5928,331.1342
148.7202,371.5048,702.6223,331.1175
148.7377,371.5510,702.6518,331.1007
148.7551,371.5973,702.6813,331.0840
148.7726,371.6435,702.7107,331.0672
148.7901,371.6898,702.7402,331.0505
148.8075,371.7360,702.7697,331.0337
148.8250,371.7823,702.7992,331.0169
148.8425,371.8285,702.8287,331.0002
148.8600,371.8747,702.8582,330.9834
148.8774,371.9210,702.8876,330.9667
148.8949,371.9672,702.9171,330.9499
148.9124,372.0134,702.9466,330.9332
148.9299,372.0596,702.9760,330.9164
148.9473,372.1059,703.0055,330.8996
148.9648,372.1521,703.0350,330.8829
148.9823,372.1983,703.0644,330.8661
148.9997,372.2445,703.0939,330.8494
149.0172,372.2908,703.1234,330.8326
149.0347,372.3370,703.1528,330.8158
149.0522,372.3832,703.1823,330.7991
149.0696,372.4294,703.2117,330.7823
149.0871,372.4756,703.2412,330.7655
149.1046,372.5218,703.2706,330.7488
149.1220,372.5680,703.3001,330.7320
149.1395,372.6142,703.3295,330.7153
149.1570,372.6604,703.3589,330.6985
149.1745,372.7067,703.3884,330.6817
149.1919,372.7529,703.4178,330.6650
149.2094,372.7991,703.4473,330.6482
149.2269,372.8453,703.4767,330.6314
149.2443,372.8914,703.5061,330.6147
149.2618,372.9376,703.5356,330.5979
149.2793,372.9838,703.5650,330.5811
149.2968,373.0300,703.5944,330.5644
149.3142,373.0762,703.6238,330.5476
149.3317,373.1224,703.6533,330.5308
149.3492,373.1686,703.6827,330.5141
149.3666,373.2148,703.7121,330.4973
149.3841,373.2610,703.7415,330.4805
149.4016,373.3071,703.7709,330.4638
149.4191,373.3533,703.8003,330.4470
149.4365,373.3995,703.8297,330.4302
149.4540,373.4457,703.8591,330.4135
149.4715,373.4918,703.8885,330.3967
149.4889,373.5380,703.9179,330.3799
149.5064,373.5842,703.9473,330.3632
149.5239,373.6304,703.9767,330.3464
149.5414,373.6765,704.0061,330.3296
149.5588,373.7227,704.0355,330.3129
149.5763,373.7688,704.0649,330.2961
149.5938,373.8150,704.0943,330.2793
149.6113,373.8612,704.1237,330.2625
149.6287,373.9073,704.1531,330.2458
149.6462,373.9535,704.1825,330.2290
149.6637,373.9996,704.2119,330.2122
149.6811,374.0458,704.2412,330.1954
149.6986,374.0919,704.2706,330.1787
149.7161,374.1381,704.3000,330.1619
149.7336,374.1842,704.3294,330.1451
149.7510,374.2304,704.3587,330.1284
149.7685,374.2765,704.3881,330.1116
149.7860,374.3227,704.4175,330.0948
149.8034,374.3688,704.4468,330.0780
149.8209,374.4150,704.4762,330.0613
149.8384,374.4611,704.5056,330.0445
149.8559,374.5072,704.5349,330.0277
149.8733,374.5534,704.5643,330.0109
149.8908,374.5995,704.5936,329.9941
149.9083,374.6456,704.6230,329.9774
149.9257,374.6917,704.6523,329.9606
149.9432,374.7379,704.6817,329.9438
149.9607,374.7840,704.7110,329.9270
149.9782,374.8301,704.7404,329.9103
149.9956,374.8762,704.7697,329.8935
150.0131,374.9224,704.7991,329.8767
150.0306,374.9685,704.8284,329.8599
150.0480,375.0146,704.8577,329.8431
150.0655,375.0607,704.8871,329.8264
150.0830,375.1068,704.9164,329.8096
150.1005,375.1529,704.9457,329.7928
150.1179,375.1990,704.9751,329.7760
150.1354,375.2452,705.0044,329.7592
150.1529,375.2913,705.0337,329.7425
150.1704,375.3374,705.0630,329.7257
150.1878,375.3835,705.0924,329.7089
150.2053,375.4296,705.1217,329.6921
150.2228,375.4757,705.1510,329.6753
150.2402,375.5218,705.1803,329.6586
150.2577,375.5679,705.2096,329.6418
150.2752,375.6139,705.2389,329.6250
150.2927,375.6600,705.2682,329.6082
150.3101,375.7061,705.2975,329.5914
150.3276,375.7522,705.3269,329.5746
150.3451,375.7983,705.3562,329.5579
150.3625,375.8444,705.3855,329.5411
150.3800,375.8905,705.4148,329.5243
150.3975,375.9365,705.4440,329.5075
150.4150,375.9826,705.4733,329.4907
150.4324,376.0287,705.5026,329.4739
150.4499,376.0748,705.5319,329.4571
150.4674,376.1209,705.5612,329.4404
150.4848,376.1669,705.5905,329.4236
150.5023,376.2130,705.6198,329.4068
150.5198,376.2591,705.6491,329.3900
150.5373,376.3051,705.6783,329.3732
150.5547,376.3512,705.7076,329.3564
150.5722,376.3973,705.7369,329.3396
150.5897,376.4433,705.7662,329.3228
150.6071,376.4894,705.7954,329.3061
150.6246,376.5354,705.8247,329.2893
150.6421,376.5815,705.8540,329.2725
150.6596,376.6275,705.8832,329.2557
150.6770,376.6736,705.9125,329.2389
150.6945,376.7197,705.9418,329.2221
150.7120,376.7657,705.9710,329.2053
150.7294,376.8117,706.0003,329.1885
150.7469,376.8578,706.0295,329.1717
150.7644,376.9038,706.0588,329.1549
150.7819,376.9499,706.0880,329.1382
150.7993,376.9959,706.1173,329.1214
150.8168,377.0420,706.1465,329.1046
150.8343,377.0880,706.1758,329.0878
150.8518,377.1340,706.2050,329.0710
150.8692,377.1801,706.2343,329.0542
150.8867,377.2261,706.2635,329.0374
150.9042,377.2721,706.2927,329.0206
150.9216,377.3182,706.3220,329.0038
150.9391,377.3642,706.3512,328.9870
150.9566,377.4102,706.3804,328.9702
150.9741,377.4562,706.4097,328.9534
150.9915,377.5022,706.4389,328.9366
151.0090,377.5483,706.4681,328.9198
151.0265,377.5943,706.4973,328.9031
151.0439,377.6403,706.5266,328.8863
151.0614,377.6863,706.5558,328.8695
151.0789,377.7323,706.5850,328.8527
151.0964,377.7783,706.6142,328.8359
151.1138,377.8243,706.6434,328.8191
151.1313,377.8703,706.6726,328.8023
151.1488,377.9164,706.7018,328.7855
151.1662,377.9624,706.7310,328.7687
151.1837,378.0084,706.7602,328.7519
151.2012,378.0544,706.7894,328.7351
151.2187,378.1004,706.8186,328.7183
151.2361,378.1463,706.8478,328.7015
151.2536,378.1923,706.8770,328.6847
151.2711,378.2383,706.9062,328.6679
151.2885,378.2843,706.9354,328.6511
151.3060,378.3303,706.9646,328.6343
151.3235,378.3763,706.9938,328.6175
151.3410,378.4223,707.0230,328.6007
151.3584,378.4683,707.0522,328.5839
151.3759,378.5142,707.0814,328.5671
151.3934,378.5602,707.1105,328.5503
151.4109,378.6062,707.1397,328.5335
151.4283,378.6522,707.1689,328.5167
151.4458,378.6982,707.1981,328.4999
151.4633,378.7441,707.2272,328.4831
151.4807,378.7901,707.2564,328.4663
151.4982,378.8361,707.2856,328.4495
151.5157,378.8820,707.3147,328.4327
151.5332,378.9280,707.3439,328.4159
151.5506,378.9740,707.3731,328.3991
151.5681,379.0199,707.4022,328.3823
151.5856,379.0659,707.4314,328.3655
151.6030,379.1118,707.4605,328.3487
151.6205,379.1578,707.4897,328.3319
151.6380,379.2038,707.5188,328.3151
151.6555,379.2497,707.5480,328.2983
151.6729,379.2957,707.5771,328.2815
151.6904,379.3416,707.6063,328.2647
151.7079,379.3876,707.6354,328.2479
151.7253,379.4335,707.6646,328.2311
151.7428,379.4794,707.6937,328.2143
151.7603,379.5254,707.7228,328.1974
151.7778,379.5713,707.7520,328.1806
151.7952,379.6173,707.7811,328.1638
151.8127,379.6632,707.8102,328.1470
151.8302,379.7091,707.8394,328.1302
151.8476,379.7551,707.8685,328.1134
151.8651,379.8010,707.8976,328.0966
151.8826,379.8469,707.9267,328.0798
151.9001,379.8929,707.9559,328.0630
151.9175,379.9388,707.9850,328.0462
151.9350,379.9847,708.0141,328.0294
151.9525,380.0306,708.0432,328.0126
151.9699,380.0766,708.0723,327.9958
151.9874,380.1225,708.1014,327.9790
152.0049,380.1684,708.1305,327.9622
152.0224,380.2143,708.1596,327.9453
152.0398,380.2602,708.1888,327.9285
152.0573,380.3061,708.2179,327.9117
152.0748,380.3520,708.2470,327.8949
152.0923,380.3979,708.2761,327.8781
152.1097,380.4439,708.3051,327.8613
152.1272,380.4898,708.3342,327.8445
152.1447,380.5357,708.3633,327.8277
152.1621,380.5816,708.3924,327.8109
152.1796,380.6275,708.4215,327.7941
152.1971,380.6734,708.4506,327.7772
152.2146,380.7192,708.4797,327.7604
152.2320,380.7651,708.5088,327.7436
152.2495,380.8110,708.5378,327.7268
152.2670,380.8569,708.5669,327.7100
152.2844,380.9028,708.5960,327.6932
152.3019,380.9487,708.6251,327.6764
152.3194,380.9946,708.6542,327.6596
152.3369,381.0405,708.6832,327.6428
152.3543,381.0863,708.7123,327.6259
152.3718,381.1322,708.7414,327.6091
152.3893,381.1781,708.7704,327.5923
152.4067,381.2240,708.7995,327.5755
152.4242,381.2699,708.8285,327.5587
152.4417,381.3157,708.8576,327.5419
152.4592,381.3616,708.8867,327.5251
152.4766,381.4075,708.9157,327.5083
152.4941,381.4533,708.9448,327.4914
152.5116,381.4992,708.9738,327.4746
152.5290,381.5451,709.0029,327.4578
152.5465,381.5909,709.0319,327.4410
152.5640,381.6368,709.0610,327.4242
152.5815,381.6826,709.0900,327.4074
152.5989,381.7285,709.1190,327.3905
152.6164,381.7743,709.1481,327.3737
152.6339,381.8202,709.1771,327.3569
152.6513,381.8660,709.2061,327.3401
152.6688,381.9119,709.2352,327.3233
152.6863,381.9577,709.2642,327.3065
152.7038,382.0036,709.2932,327.2897
152.7212,382.0494,709.3223,327.2728
152.7387,382.0953,709.3513,327.2560
152.7562,382.1411,709.3803,327.2392
152.7737,382.1869,709.4093,327.2224
152.7911,382.2328,709.4383,327.2056
152.8086,382.2786,709.4674,327.1887
152.8261,382.3244,709.4964,327.1719
152.8435,382.3703,709.5254,327.1551
152.8610,382.4161,709.5544,327.1383
152.8785,382.4619,709.5834,327.1215
152.8960,382.5078,709.6124,327.1047
152.9134,382.5536,709.6414,327.0878
152.9309,382.5994,709.6704,327.0710
152.9484,382.6452,709.6994,327.0542
152.9658,382.6910,709.7284,327.0374
152.9833,382.7369,709.7574,327.0206
153.0008,382.7827,709.7864,327.0037
153.0183,382.8285,709.8154,326.9869
153.0357,382.8743,709.8444,326.9701
153.0532,382.9201,709.8734,326.9533
153.0707,382.9659,709.9024,326.9365
153.0881,383.0117,709.9313,326.9196
153.1056,383.0575,709.9603,326.9028
153.1231,383.1033,709.9893,326.8860
153.1406,383.1491,710.0183,326.8692
153.1580,383.1949,710.0473,326.8524
153.1755,383.2407,710.0762,326.8355
153.1930,383.2865,710.1052,326.8187
153.2104,383.3323,710.1342,326.8019
153.2279,383.3781,710.1631,326.7851
153.2454,383.4239,710.1921,326.7682
153.2629,383.4697,710.2211,326.7514
153.2803,383.5154,710.2500,326.7346
153.2978,383.5612,710.2790,326.7178
153.3153,383.6070,710.3080,326.7010
153.3328,383.6528,710.3369,326.6841
153.3502,383.6986,710.3659,326.6673
153.3677,383.7443,710.3948,326.6505
153.3852,383.7901,710.4238,326.6337
153.4026,383.8359,710.4527,326.6168
153.4201,383.8816,710.4817,326.6000
153.4376,383.9274,710.5106,326.5832
153.4551,383.9732,710.5396,326.5664
153.4725,384.0189,710.5685,326.5495
153.4900,384.0647,710.5974,326.5327
153.5075,384.1105,710.6264,326.5159
153.5249,384.1562,710.6553,326.4991
153.5424,384.2020,710.6842,326.4822
153.5599,384.2477,710.7132,326.4654
153.5774,384.2935,710.7421,326.4486
153.5948,384.3392,710.7710,326.4318
153.6123,384.3850,710.7999,326.4149
153.6298,384.4307,710.8289,326.3981
153.6472,384.4765,710.8578,326.3813
153.6647,384.5222,710.8867,326.3645
153.6822,384.5680,710.9156,326.3476
153.6997,384.6137,710.9445,326.3308
153.7171,384.6595,710.9734,326.3140
153.7346,384.7052,711.0024,326.2972
153.7521,384.7509,711.0313,326.2803
153.7695,384.7967,711.0602,326.2635
153.7870,384.8424,711.0891,326.2467
153.8045,384.8881,711.1180,326.2299
153.8220,384.9339,711.1469,326.2130
153.8394,384.9796,711.1758,326.1962
153.8569,385.0253,711.2047,326.1794
153.8744,385.0710,711.2336,326.1625
153.8918,385.1167,711.2625,326.1457
153.9093,385.1625,711.2913,326.1289
153.9268,385.2082,711.3202,326.1121
153.9443,385.2539,711.3491,326.0952
153.9617,385.2996,711.3780,326.0784
153.9792,385.3453,711.4069,326.0616
153.9967,385.3910,711.4358,326.0447
154.0142,385.4367,711.4646,326.0279
154.0316,385.4824,711.4935,326.0111
154.0491,385.5281,711.5224,325.9943
154.0666,385.5738,711.5513,325.9774
154.0840,385.6195,711.5801,325.9606
154.1015,385.6652,711.6090,325.9438
154.1190,385.7109,711.6379,325.9269
154.1365,385.7566,711.6667,325.9101
154.1539,385.8023,711.6956,325.8933
154.1714,385.8480,711.7245,325.8764
154.1889,385.8937,711.7533,325.8596
154.2063,385.9394,711.7822,325.8428
154.2238,385.9851,711.8110,325.8260
154.2413,386.0308,711.8399,325.8091
154.2588,386.0765,711.8687,325.7923
154.2762,386.1221,711.8976,325.7755
154.2937,386.1678,711.9264,325.7586
154.3112,386.2135,711.9553,325.7418
154.3286,386.2592,711.9841,325.7250
154.3461,386.3048,712.0130,325.7081
154.3636,386.3505,712.0418,325.6913
154.3811,386.3962,712.0706,325.6745
154.3985,386.4418,712.0995,325.6576
154.4160,386.4875,712.1283,325.6408
154.4335,386.5332,712.1571,325.6240
154.4509,386.5788,712.1860,325.6071
154.4684,386.6245,712.2148,325.5903
154.4859,386.6701,712.2436,325.5735
154.5034,386.7158,712.2724,325.5566
154.5208,386.7615,712.3013,325.5398
154.5383,386.8071,712.3301,325.5230
154.5558,386.8528,712.3589,325.5061
154.5733,386.8984,712.3877,325.4893
154.5907,386.9441,712.4165,325.4725
154.6082,386.9897,712.4453,325.4556
154.6257,387.0353,712.4741,325.4388
154.6431,387.0810,712.5030,325.4220
154.6606,387.1266,712.5318,325.4051
154.6781,387.1723,712.5606,325.3883
154.6956,387.2179,712.5894,325.3715
154.7130,387.2635,712.6182,325.3546
154.7305,387.3092,712.6470,325.3378
154.7480,387.3548,712.6758,325.3210
154.7654,387.4004,712.7045,325.3041
154.7829,387.4460,712.7333,325.2873
154.8004,387.4917,712.7621,325.2705
154.8179,387.5373,712.7909,325.2536
154.8353,387.5829,712.8197,325.2368
154.8528,387.6285,712.8485,325.2200
154.8703,387.6742,712.8773,325.2031
154.8877,387.7198,712.9060,325.1863
154.9052,387.7654,712.9348,325.1694
154.9227,387.8110,712.9636,325.1526
154.9402,387.8566,712.9924,325.1358
154.9576,387.9022,713.0211,325.1189
154.9751,387.9478,713.0499,325.1021
154.9926,387.9934,713.0787,325.0853
155.0100,388.0390,713.1074,325.0684
155.0275,388.0846,713.1362,325.0516
155.0450,388.1302,713.1650,325.0348
155.0625,388.1758,713.1937,325.0179
155.0799,388.2214,713.2225,325.0011
155.0974,388.2670,713.2512,324.9842
155.1149,388.3126,713.2800,324.9674
155.1323,388.3582,713.3088,324.9506
155.1498,388.4038,713.3375,324.9337
155.1673,388.4494,713.3663,324.9169
155.1848,388.4949,713.3950,324.9001
155.2022,388.5405,713.4237,324.8832
155.2197,388.5861,713.4525,324.8664
155.2372,388.6317,713.4812,324.8495
155.2547,388.6773,713.5100,324.8327
155.2721,388.7228,713.5387,324.8159
155.2896,388.7684,713.5674,324.7990
155.3071,388.8140,713.5962,324.7822
155.3245,388.8595,713.6249,324.7653
155.3420,388.9051,713.6536,324.7485
155.3595,388.9507,713.6824,324.7317
155.3770,388.9962,713.7111,324.7148
155.3944,389.0418,713.7398,324.6980
155.4119,389.0874,713.7685,324.6812
155.4294,389.1329,713.7972,324.6643
155.4468,389.1785,713.8260,324.6475
155.4643,389.2240,713.8547,324.6306
155.4818,389.2696,713.8834,324.6138
155.4993,389.3151,713.9121,324.5970
155.5167,389.3607,713.9408,324.5801
155.5342,389.4062,713.9695,324.5633
155.5517,389.4518,713.9982,324.5464
155.5691,389.4973,714.0269,324.5296
155.5866,389.5429,714.0556,324.5128
155.6041,389.5884,714.0843,324.4959
155.6216,389.6339,714.1130,324.4791
155.6390,389.6795,714.1417,324.4622
155.6565,389.7250,714.1704,324.4454
155.6740,389.7705,714.1991,324.4286
155.6914,389.8161,714.2278,324.4117
155.7089,389.8616,714.2565,324.3949
155.7264,389.9071,714.2852,324.3780
155.7439,389.9526,714.3138,324.3612
155.7613,389.9982,714.3425,324.3444
155.7788,390.0437,714.3712,324.3275
155.7963,390.0892,714.3999,324.3107
155.8138,390.1347,714.4285,324.2938
155.8312,390.1802,714.4572,324.2770
155.8487,390.2257,714.4859,324.2602
155.8662,390.2713,714.5146,324.2433
155.8836,390.3168,714.5432,324.2265
155.9011,390.3623,714.5719,324.2096
155.9186,390.4078,714.6006,324.1928
155.9361,390.4533,714.6292,324.1759
155.9535,390.4988,714.6579,324.1591
155.9710,390.5443,714.6865,324.1423
155.9885,390.5898,714.7152,324.1254
156.0059,390.6353,714.7438,324.1086
156.0234,390.6808,714.7725,324.0917
156.0409,390.7263,714.8012,324.0749
156.0584,390.7717,714.8298,324.0581
156.0758,390.8172,714.8584,324.0412
156.0933,390.8627,714.8871,324.0244
156.1108,390.9082,714.9157,324.0075
156.1282,390.9537,714.9444,323.9907
156.1457,390.9992,714.9730,323.9738
156.1632,391.0447,715.0016,323.9570
156.1807,391.0901,715.0303,323.9402
156.1981,391.1356,715.0589,323.9233
