Czas (s),Temperatura w osi (C),Temperatura na powierzchni (C),Roznica dT (C)
99.6870,237.5763,610.0347,372.4584
99.6991,237.6095,610.0606,372.4512
99.7112,237.6426,610.0865,372.4439
99.7234,237.6757,610.1124,372.4367
99.7355,237.7089,610.1383,372.4295
99.7476,237.7420,610.1642,372.4222
99.7598,237.7751,610.1901,372.4150
99.7719,237.8083,610.2160,372.4077
99.7840,237.8414,610.2419,372.4005
99.7962,237.8746,610.2678,372.3933
99.8083,237.9077,610.2937,372.3860
99.8204,237.9408,610.3196,372.3787
99.8326,237.9740,610.3455,372.3715
99.8447,238.0071,610.3714,372.3642
99.8568,238.0403,610.3972,372.3570
99.8690,238.0734,610.4231,372.3497
99.8811,238.1065,610.4490,372.3424
99.8932,238.1397,610.4749,372.3352
99.9054,238.1728,610.5007,372.3279
99.9175,238.2060,610.5266,372.3206
99.9296,238.2391,610.5525,372.3134
99.9418,238.2723,610.5783,372.3061
99.9539,238.3054,610.6042,372.2988
99.9660,238.3386,610.6301,372.2915
99.9782,238.3717,610.6559,372.2842
99.9903,238.4049,610.6818,372.2769
100.0024,238.4380,610.7076,372.2696
100.0146,238.4712,610.7335,372.2623
100.0267,238.5043,610.7594,372.2550
100.0388,238.5375,610.7852,372.2477
100.0510,238.5706,610.8111,372.2404
100.0631,238.6038,610.8369,372.2331
100.0752,238.6369,610.8627,372.2258
100.0874,238.6701,610.8886,372.2185
100.0995,238.7032,610.9144,372.2112
100.1116,238.7364,610.9403,372.2039
100.1238,238.7696,610.9661,372.1966
100.1359,238.8027,610.9920,372.1892
100.1480,238.8359,611.0178,372.1819
100.1602,238.8690,611.0436,372.1746
100.1723,238.9022,611.0695,372.1673
100.1844,238.9354,611.0953,372.1599
100.1966,238.9685,611.1211,372.1526
100.2087,239.0017,611.1469,372.1453
100.2208,239.0348,611.1728,372.1379
100.2330,239.0680,611.1986,372.1306
100.2451,239.1012,611.2244,372.1232
100.2572,239.1343,611.2502,372.1159
100.2694,239.1675,611.2760,372.1085
100.2815,239.2007,611.3019,372.1012
100.2936,239.2338,611.3277,372.0938
100.3058,239.2670,611.3535,372.0865
100.3179,239.3002,611.3793,372.0791
100.3300,239.3333,611.4051,372.0718
100.3422,239.3665,611.4309,372.0644
100.3543,239.3997,611.4567,372.0570
100.3664,239.4329,611.4825,372.0496
100.3786,239.4660,611.5083,372.0423
100.3907,239.4992,611.5341,372.0349
100.4028,239.5324,611.5599,372.0275
100.4150,239.5656,611.5857,372.0201
100.4271,239.5987,611.6115,372.0128
100.4392,239.6319,611.6373,372.0054
100.4514,239.6651,611.6631,371.9980
100.4635,239.6983,611.6889,371.9906
100.4756,239.7314,611.7146,371.9832
100.4878,239.7646,611.7404,371.9758
100.4999,239.7978,611.7662,371.9684
100.5120,239.8310,611.7920,371.9610
100.5242,239.8642,611.8178,371.9536
100.5363,239.8973,611.8435,371.9462
100.5484,239.9305,611.8693,371.9388
100.5606,239.9637,611.8951,371.9314
100.5727,239.9969,611.9209,371.9240
100.5848,240.0301,611.9466,371.9165
100.5970,240.0633,611.9724,371.9091
100.6091,240.0965,611.9982,371.9017
100.6212,240.1296,612.0239,371.8943
100.6334,240.1628,612.0497,371.8869
100.6455,240.1960,612.0754,371.8794
100.6576,240.2292,612.1012,371.8720
100.6698,240.2624,612.1270,371.8646
100.6819,240.2956,612.1527,371.8571
100.6940,240.3288,612.1785,371.8497
100.7062,240.3620,612.2042,371.8422
100.7183,240.3952,612.2300,371.8348
100.7304,240.4284,612.2557,371.8274
100.7426,240.4616,612.2815,371.8199
100.7547,240.4948,612.3072,371.8125
100.7668,240.5279,612.3329,371.8050
100.7790,240.5611,612.3587,371.7975
100.7911,240.5943,612.3844,371.7901
100.8032,240.6275,612.4102,371.7826
100.8154,240.6607,612.4359,371.7752
100.8275,240.6939,612.4616,371.7677
100.8396,240.7271,612.4874,371.7602
100.8518,240.7603,612.5131,371.7527
100.8639,240.7935,612.5388,371.7453
100.8760,240.8267,612.5645,371.7378
100.8882,240.8599,612.5903,371.7303
100.9003,240.8931,612.6160,371.7228
100.9124,240.9264,612.6417,371.7153
100.9246,240.9596,612.6674,371.7079
100.9367,240.9928,612.6931,371.7004
100.9488,241.0260,612.7188,371.6929
100.9610,241.0592,612.7446,371.6854
100.9731,241.0924,612.7703,371.6779
100.9852,241.1256,612.7960,371.6704
100.9974,241.1588,612.8217,371.6629
101.0095,241.1920,612.8474,371.6554
101.0216,241.2252,612.8731,371.6479
101.0338,241.2584,612.8988,371.6404
101.0459,241.2916,612.9245,371.6328
101.0580,241.3249,612.9502,371.6253
101.0702,241.3581,612.9759,371.6178
101.0823,241.3913,613.0016,371.6103
101.0944,241.4245,613.0273,371.6028
101.1066,241.4577,613.0530,371.5953
101.1187,241.4909,613.0787,371.5877
101.1308,241.5241,613.1043,371.5802
101.1430,241.5574,613.1300,371.5727
101.1551,241.5906,613.1557,371.5651
101.1672,241.6238,613.1814,371.5576
101.1794,241.6570,613.2071,371.5501
101.1915,241.6902,613.2327,371.5425
101.2036,241.7235,613.2584,371.5350
101.2158,241.7567,613.2841,371.5274
101.2279,241.7899,613.3098,371.5199
101.2400,241.8231,613.3354,371.5123
101.2522,241.8563,613.3611,371.5048
101.2643,241.8896,613.3868,371.4972
101.2764,241.9228,613.4124,371.4896
101.2886,241.9560,613.4381,371.4821
101.3007,241.9892,613.4638,371.4745
101.3128,242.0225,613.4894,371.4669
101.3250,242.0557,613.5151,371.4594
101.3371,242.0889,613.5407,371.4518
101.3492,242.1222,613.5664,371.4442
101.3614,242.1554,613.5920,371.4367
101.3735,242.1886,613.6177,371.4291
101.3856,242.2218,613.6433,371.4215
101.3978,242.2551,613.6690,371.4139
101.4099,242.2883,613.6946,371.4063
101.4220,242.3215,613.7203,371.3987
101.4342,242.3548,613.7459,371.3911
101.4463,242.3880,613.7716,371.3835
101.4584,242.4212,613.7972,371.3760
101.4706,242.4545,613.8228,371.3684
101.4827,242.4877,613.8485,371.3608
101.4948,242.5209,613.8741,371.3531
101.5070,242.5542,613.8997,371.3455
101.5191,242.5874,613.9254,371.3379
101.5312,242.6207,613.9510,371.3303
101.5434,242.6539,613.9766,371.3227
101.5555,242.6871,614.0022,371.3151
101.5676,242.7204,614.0278,371.3075
101.5798,242.7536,614.0535,371.2998
101.5919,242.7869,614.0791,371.2922
101.6040,242.8201,614.1047,371.2846
101.6162,242.8533,614.1303,371.2770
101.6283,242.8866,614.1559,371.2693
101.6404,242.9198,614.1815,371.2617
101.6526,242.9531,614.2071,371.2541
101.6647,242.9863,614.2328,371.2464
101.6768,243.0196,614.2584,371.2388
101.6890,243.0528,614.2840,371.2311
101.7011,243.0861,614.3096,371.2235
101.7132,243.1193,614.3352,371.2159
101.7254,243.1526,614.3608,371.2082
101.7375,243.1858,614.3864,371.2005
101.7496,243.2191,614.4120,371.1929
101.7618,243.2523,614.4375,371.1852
101.7739,243.2856,614.4631,371.1776
101.7860,243.3188,614.4887,371.1699
101.7982,243.3521,614.5143,371.1622
101.8103,243.3853,614.5399,371.1546
101.8224,243.4186,614.5655,371.1469
101.8346,243.4518,614.5911,371.1392
101.8467,243.4851,614.6166,371.1316
101.8588,243.5183,614.6422,371.1239
101.8710,243.5516,614.6678,371.1162
101.8831,243.5848,614.6934,371.1085
101.8952,243.6181,614.7189,371.1008
101.9074,243.6514,614.7445,371.0932
101.9195,243.6846,614.7701,371.0855
101.9316,243.7179,614.7957,371.0778
101.9438,243.7511,614.8212,371.0701
101.9559,243.7844,614.8468,371.0624
101.9680,243.8177,614.8723,371.0547
101.9801,243.8509,614.8979,371.0470
101.9923,243.8842,614.9235,371.0393
102.0044,243.9175,614.9490,371.0316
102.0165,243.9507,614.9746,371.0239
102.0287,243.9840,615.0001,371.0161
102.0408,244.0172,615.0257,371.0084
102.0529,244.0505,615.0512,371.0007
102.0651,244.0838,615.0768,370.9930
102.0772,244.1170,615.1023,370.9853
102.0893,244.1503,615.1279,370.9776
102.1015,244.1836,615.1534,370.9698
102.1136,244.2168,615.1789,370.9621
102.1257,244.2501,615.2045,370.9544
102.1379,244.2834,615.2300,370.9466
102.1500,244.3167,615.2556,370.9389
102.1621,244.3499,615.2811,370.9312
102.1743,244.3832,615.3066,370.9234
102.1864,244.4165,615.3322,370.9157
102.1985,244.4497,615.3577,370.9079
102.2107,244.4830,615.3832,370.9002
102.2228,244.5163,615.4087,370.8924
102.2349,244.5496,615.4343,370.8847
102.2471,244.5828,615.4598,370.8769
102.2592,244.6161,615.4853,370.8692
102.2713,244.6494,615.5108,370.8614
102.2835,244.6827,615.5363,370.8537
102.2956,244.7159,615.5618,370.8459
102.3077,244.7492,615.5874,370.8381
102.3199,244.7825,615.6129,370.8304
102.3320,244.8158,615.6384,370.8226
102.3441,244.8491,615.6639,370.8148
102.3563,244.8823,615.6894,370.8070
102.3684,244.9156,615.7149,370.7993
102.3805,244.9489,615.7404,370.7915
102.3927,244.9822,615.7659,370.7837
102.4048,245.0155,615.7914,370.7759
102.4169,245.0488,615.8169,370.7681
102.4291,245.0820,615.8424,370.7603
102.4412,245.1153,615.8679,370.7525
102.4533,245.1486,615.8934,370.7447
102.4655,245.1819,615.9188,370.7369
102.4776,245.2152,615.9443,370.7291
102.4897,245.2485,615.9698,370.7213
102.5019,245.2818,615.9953,370.7135
102.5140,245.3150,616.0208,370.7057
102.5261,245.3483,616.0463,370.6979
102.5383,245.3816,616.0717,370.6901
102.5504,245.4149,616.0972,370.6823
102.5625,245.4482,616.1227,370.6745
102.5747,245.4815,616.1482,370.6667
102.5868,245.5148,616.1736,370.6588
102.5989,245.5481,616.1991,370.6510
102.6111,245.5814,616.2246,370.6432
102.6232,245.6147,616.2500,370.6354
102.6353,245.6480,616.2755,370.6275
102.6475,245.6813,616.3010,370.6197
102.6596,245.7146,616.3264,370.6119
102.6717,245.7479,616.3519,370.6040
102.6839,245.7811,616.3773,370.5962
102.6960,245.8144,616.4028,370.5883
102.7081,245.8477,616.4282,370.5805
102.7203,245.8810,616.4537,370.5727
102.7324,245.9143,616.4791,370.5648
102.7445,245.9476,616.5046,370.5570
102.7567,245.9809,616.5300,370.5491
102.7688,246.0142,616.5555,370.5412
102.7809,246.0475,616.5809,370.5334
102.7931,246.0808,616.6064,370.5255
102.8052,246.1141,616.6318,370.5177
102.8173,246.1474,616.6572,370.5098
102.8295,246.1808,616.6827,370.5019
102.8416,246.2141,616.7081,370.4941
102.8537,246.2474,616.7335,370.4862
102.8659,246.2807,616.7590,370.4783
102.8780,246.3140,616.7844,370.4704
102.8901,246.3473,616.8098,370.4626
102.9023,246.3806,616.8353,370.4547
102.9144,246.4139,616.8607,370.4468
102.9265,246.4472,616.8861,370.4389
102.9387,246.4805,616.9115,370.4310
102.9508,246.5138,616.9369,370.4231
102.9629,246.5471,616.9624,370.4152
102.9751,246.5804,616.9878,370.4073
102.9872,246.6137,617.0132,370.3994
102.9993,246.6471,617.0386,370.3915
103.0115,246.6804,617.0640,370.3836
103.0236,246.7137,617.0894,370.3757
103.0357,246.7470,617.1148,370.3678
103.0479,246.7803,617.1402,370.3599
103.0600,246.8136,617.1656,370.3520
103.0721,246.8469,617.1910,370.3441
103.0843,246.8803,617.2164,370.3362
103.0964,246.9136,617.2418,370.3282
103.1085,246.9469,617.2672,370.3203
103.1207,246.9802,617.2926,370.3124
103.1328,247.0135,617.3180,370.3045
103.1449,247.0468,617.3434,370.2965
103.1571,247.0802,617.3688,370.2886
103.1692,247.1135,617.3942,370.2807
103.1813,247.1468,617.4195,370.2727
103.1935,247.1801,617.4449,370.2648
103.2056,247.2134,617.4703,370.2569
103.2177,247.2468,617.4957,370.2489
103.2299,247.2801,617.5211,370.2410
103.2420,247.3134,617.5464,370.2330
103.2541,247.3467,617.5718,370.2251
103.2663,247.3800,617.5972,370.2171
103.2784,247.4134,617.6225,370.2092
103.2905,247.4467,617.6479,370.2012
103.3027,247.4800,617.6733,370.1933
103.3148,247.5133,617.6986,370.1853
103.3269,247.5467,617.7240,370.1773
103.3391,247.5800,617.7494,370.1694
103.3512,247.6133,617.7747,370.1614
103.3633,247.6467,617.8001,370.1534
103.3755,247.6800,617.8254,370.1455
103.3876,247.7133,617.8508,370.1375
103.3997,247.7466,617.8762,370.1295
103.4119,247.7800,617.9015,370.1215
103.4240,247.8133,617.9269,370.1136
103.4361,247.8466,617.9522,370.1056
103.4483,247.8800,617.9775,370.0976
103.4604,247.9133,618.0029,370.0896
103.4725,247.9466,618.0282,370.0816
103.4847,247.9800,618.0536,370.0736
103.4968,248.0133,618.0789,370.0656
103.5089,248.0466,618.1042,370.0576
103.5211,248.0800,618.1296,370.0496
103.5332,248.1133,618.1549,370.0416
103.5453,248.1466,618.1802,370.0336
103.5575,248.1800,618.2056,370.0256
103.5696,248.2133,618.2309,370.0176
103.5817,248.2466,618.2562,370.0096
103.5939,248.2800,618.2816,370.0016
103.6060,248.3133,618.3069,369.9936
103.6181,248.3467,618.3322,369.9855
103.6303,248.3800,618.3575,369.9775
103.6424,248.4133,618.3828,369.9695
103.6545,248.4467,618.4082,369.9615
103.6667,248.4800,618.4335,369.9534
103.6788,248.5134,618.4588,369.9454
103.6909,248.5467,618.4841,369.9374
103.7031,248.5801,618.5094,369.9294
103.7152,248.6134,618.5347,369.9213
103.7273,248.6467,618.5600,369.9133
103.7395,248.6801,618.5853,369.9052
103.7516,248.7134,618.6106,369.8972
103.7637,248.7468,618.6359,369.8892
103.7759,248.7801,618.6612,369.8811
103.7880,248.8135,618.6865,369.8731
103.8001,248.8468,618.7118,369.8650
103.8123,248.8802,618.7371,369.8569
103.8244,248.9135,618.7624,369.8489
103.8365,248.9469,618.7877,369.8408
103.8487,248.9802,618.8130,369.8328
103.8608,249.0136,618.8383,369.8247
103.8729,249.0469,618.8635,369.8166
103.8851,249.0803,618.8888,369.8086
103.8972,249.1136,618.9141,369.8005
103.9093,249.1470,618.9394,369.7924
103.9215,249.1803,618.9647,369.7844
103.9336,249.2137,618.9899,369.7763
103.9457,249.2470,619.0152,369.7682
103.9579,249.2804,619.0405,369.7601
103.9700,249.3137,619.0658,369.7520
103.9821,249.3471,619.0910,369.7440
103.9943,249.3804,619.1163,369.7359
104.0064,249.4138,619.1416,369.7278
104.0185,249.4471,619.1668,369.7197
104.0307,249.4805,619.1921,369.7116
104.0428,249.5138,619.2173,369.7035
104.0549,249.5472,619.2426,369.6954
104.0671,249.5806,619.2679,369.6873
104.0792,249.6139,619.2931,369.6792
104.0913,249.6473,619.3184,369.6711
104.1035,249.6806,619.3436,369.6630
104.1156,249.7140,619.3689,369.6549
104.1277,249.7474,619.3941,369.6468
104.1399,249.7807,619.4194,369.6386
104.1520,249.8141,619.4446,369.6305
104.1641,249.8474,619.4699,369.6224
104.1763,249.8808,619.4951,369.6143
104.1884,249.9142,619.5203,369.6062
104.2005,249.9475,619.5456,369.5980
104.2127,249.9809,619.5708,369.5899
104.2248,250.0143,619.5960,369.5818
104.2369,250.0476,619.6213,369.5737
104.2491,250.0810,619.6465,369.5655
104.2612,250.1144,619.6717,369.5574
104.2733,250.1477,619.6970,369.5492
104.2855,250.1811,619.7222,369.5411
104.2976,250.2145,619.7474,369.5330
104.3097,250.2478,619.7726,369.5248
104.3219,250.2812,619.7979,369.5167
104.3340,250.3146,619.8231,369.5085
104.3461,250.3479,619.8483,369.5004
104.3583,250.3813,619.8735,369.4922
104.3704,250.4147,619.8987,369.4841
104.3825,250.4480,619.9239,369.4759
104.3947,250.4814,619.9491,369.4677
104.4068,250.5148,619.9744,369.4596
104.4189,250.5482,619.9996,369.4514
104.4311,250.5815,620.0248,369.4432
104.4432,250.6149,620.0500,369.4351
104.4553,250.6483,620.0752,369.4269
104.4675,250.6816,620.1004,369.4187
104.4796,250.7150,620.1256,369.4105
104.4917,250.7484,620.1508,369.4024
104.5039,250.7818,620.1760,369.3942
104.5160,250.8151,620.2012,369.3860
104.5281,250.8485,620.2263,369.3778
104.5403,250.8819,620.2515,369.3696
104.5524,250.9153,620.2767,369.3614
104.5645,250.9487,620.3019,369.3533
104.5767,250.9820,620.3271,369.3451
104.5888,251.0154,620.3523,369.3369
104.6009,251.0488,620.3775,369.3287
104.6131,251.0822,620.4026,369.3205
104.6252,251.1155,620.4278,369.3123
104.6373,251.1489,620.4530,369.3041
104.6495,251.1823,620.4782,369.2959
104.6616,251.2157,620.5033,369.2876
104.6737,251.2491,620.5285,369.2794
104.6859,251.2825,620.5537,369.2712
104.6980,251.3158,620.5788,369.2630
104.7101,251.3492,620.6040,369.2548
104.7223,251.3826,620.6292,369.2466
104.7344,251.4160,620.6543,369.2383
104.7465,251.4494,620.6795,369.2301
104.7587,251.4828,620.7046,369.2219
104.7708,251.5161,620.7298,369.2137
104.7829,251.5495,620.7550,369.2054
104.7951,251.5829,620.7801,369.1972
104.8072,251.6163,620.8053,369.1890
104.8193,251.6497,620.8304,369.1807
104.8315,251.6831,620.8556,369.1725
104.8436,251.7165,620.8807,369.1642
104.8557,251.7498,620.9059,369.1560
104.8679,251.7832,620.9310,369.1478
104.8800,251.8166,620.9561,369.1395
104.8921,251.8500,620.9813,369.1313
104.9043,251.8834,621.0064,369.1230
104.9164,251.9168,621.0316,369.1148
104.9285,251.9502,621.0567,369.1065
104.9407,251.9836,621.0818,369.0982
104.9528,252.0170,621.1070,369.0900
104.9649,252.0504,621.1321,369.0817
104.9771,252.0838,621.1572,369.0735
104.9892,252.1172,621.1823,369.0652
105.0013,252.1505,621.2075,369.0569
105.0135,252.1839,621.2326,369.0486
105.0256,252.2173,621.2577,369.0404
105.0377,252.2507,621.2828,369.0321
105.0499,252.2841,621.3079,369.0238
105.0620,252.3175,621.3331,369.0155
105.0741,252.3509,621.3582,369.0073
105.0863,252.3843,621.3833,368.9990
105.0984,252.4177,621.4084,368.9907
105.1105,252.4511,621.4335,368.9824
105.1227,252.4845,621.4586,368.9741
105.1348,252.5179,621.4837,368.9658
105.1469,252.5513,621.5088,368.9575
105.1591,252.5847,621.5339,368.9492
105.1712,252.6181,621.5590,368.9409
105.1833,252.6515,621.5841,368.9326
105.1955,252.6849,621.6092,368.9243
105.2076,252.7183,621.6343,368.9160
105.2197,252.7517,621.6594,368.9077
105.2319,252.7851,621.6845,368.8994
105.2440,252.8185,621.7096,368.8911
105.2561,252.8519,621.7347,368.8828
105.2683,252.8853,621.7598,368.8744
105.2804,252.9187,621.7848,368.8661
105.2925,252.9521,621.8099,368.8578
105.3047,252.9855,621.8350,368.8495
105.3168,253.0189,621.8601,368.8412
105.3289,253.0523,621.8852,368.8328
105.3411,253.0858,621.9103,368.8245
105.3532,253.1192,621.9353,368.8162
105.3653,253.1526,621.9604,368.8078
105.3775,253.1860,621.9855,368.7995
105.3896,253.2194,622.0105,368.7912
105.4017,253.2528,622.0356,368.7828
105.4139,253.2862,622.0607,368.7745
105.4260,253.3196,622.0857,368.7661
105.4381,253.3530,622.1108,368.7578
105.4503,253.3864,622.1359,368.7494
105.4624,253.4198,622.1609,368.7411
105.4745,253.4532,622.1860,368.7327
105.4867,253.4867,622.2110,368.7244
105.4988,253.5201,622.2361,368.7160
105.5109,253.5535,622.2611,368.7077
105.5231,253.5869,622.2862,368.6993
105.5352,253.6203,622.3112,368.6909
105.5473,253.6537,622.3363,368.6826
105.5595,253.6871,622.3613,368.6742
105.5716,253.7205,622.3864,368.6658
105.5837,253.7540,622.4114,368.6575
105.5959,253.7874,622.4365,368.6491
105.6080,253.8208,622.4615,368.6407
105.6201,253.8542,622.4865,368.6323
105.6323,253.8876,622.5116,368.6240
105.6444,253.9210,622.5366,368.6156
105.6565,253.9545,622.5616,368.6072
105.6687,253.9879,622.5867,368.5988
105.6808,254.0213,622.6117,368.5904
105.6929,254.0547,622.6367,368.5820
105.7051,254.0881,622.6618,368.5736
105.7172,254.1215,622.6868,368.5652
105.7293,254.1550,622.7118,368.5568
105.7415,254.1884,622.7368,368.5484
105.7536,254.2218,622.7618,368.5400
105.7657,254.2552,622.7869,368.5316
105.7779,254.2886,622.8119,368.5232
105.7900,254.3221,622.8369,368.5148
105.8021,254.3555,622.8619,368.5064
105.8143,254.3889,622.8869,368.4980
105.8264,254.4223,622.9119,368.4896
105.8385,254.4558,622.9369,368.4812
105.8507,254.4892,622.9619,368.4728
105.8628,254.5226,622.9869,368.4643
105.8749,254.5560,623.0119,368.4559
105.8871,254.5894,623.0369,368.4475
105.8992,254.6229,623.0619,368.4391
105.9113,254.6563,623.0869,368.4306
105.9235,254.6897,623.1119,368.4222
105.9356,254.7231,623.1369,368.4138
105.9477,254.7566,623.1619,368.4054
105.9599,254.7900,623.1869,368.3969
105.9720,254.8234,623.2119,368.3885
105.9841,254.8569,623.2369,368.3800
105.9963,254.8903,623.2619,368.3716
106.0084,254.9237,623.2869,368.3632
106.0205,254.9571,623.3118,368.3547
106.0327,254.9906,623.3368,368.3463
106.0448,255.0240,623.3618,368.3378
106.0569,255.0574,623.3868,368.3294
106.0691,255.0909,623.4118,368.3209
106.0812,255.1243,623.4367,368.3124
106.0933,255.1577,623.4617,368.3040
106.1055,255.1912,623.4867,368.2955
106.1176,255.2246,623.5116,368.2871
106.1297,255.2580,623.5366,368.2786
106.1419,255.2914,623.5616,368.2701
106.1540,255.3249,623.5865,368.2617
106.1661,255.3583,623.6115,368.2532
106.1783,255.3917,623.6365,368.2447
106.1904,255.4252,623.6614,368.2362
106.2025,255.4586,623.6864,368.2278
106.2147,255.4921,623.7113,368.2193
106.2268,255.5255,623.7363,368.2108
106.2389,255.5589,623.7612,368.2023
106.2511,255.5924,623.7862,368.1938
106.2632,255.6258,623.8111,368.1853
106.2753,255.6592,623.8361,368.1769
106.2875,255.6927,623.8610,368.1684
106.2996,255.7261,623.8860,368.1599
106.3117,255.7595,623.9109,368.1514
106.3239,255.7930,623.9359,368.1429
106.3360,255.8264,623.9608,368.1344
106.3481,255.8599,623.9857,368.1259
106.3603,255.8933,624.0107,368.1174
106.3724,255.9267,624.0356,368.1089
106.3845,255.9602,624.0605,368.1004
106.3967,255.9936,624.0855,368.0918
106.4088,256.0271,624.1104,368.0833
106.4209,256.0605,624.1353,368.0748
106.4331,256.0939,624.1602,368.0663
106.4452,256.1274,624.1852,368.0578
106.4573,256.1608,624.2101,368.0493
106.4695,256.1943,624.2350,368.0407
106.4816,256.2277,624.2599,368.0322
106.4937,256.2612,624.2848,368.0237
106.5059,256.2946,624.3098,368.0152
106.5180,256.3280,624.3347,368.0066
106.5301,256.3615,624.3596,367.9981
106.5423,256.3949,624.3845,367.9896
106.5544,256.4284,624.4094,367.9810
106.5665,256.4618,624.4343,367.9725
106.5787,256.4953,624.4592,367.9639
106.5908,256.5287,624.4841,367.9554
106.6029,256.5622,624.5090,367.9469
106.6151,256.5956,624.5339,367.9383
106.6272,256.6290,624.5588,367.9298
106.6393,256.6625,624.5837,367.9212
106.6515,256.6959,624.6086,367.9127
106.6636,256.7294,624.6335,367.9041
106.6757,256.7628,624.6584,367.8956
106.6879,256.7963,624.6833,367.8870
106.7000,256.8297,624.7082,367.8784
106.7121,256.8632,624.7331,367.8699
106.7243,256.8966,624.7579,367.8613
106.7364,256.9301,624.7828,367.8527
106.7485,256.9635,624.8077,367.8442
106.7607,256.9970,624.8326,367.8356
106.7728,257.0304,624.8575,367.8270
106.7849,257.0639,624.8823,367.8185
106.7971,257.0973,624.9072,367.8099
106.8092,257.1308,624.9321,367.8013
106.8213,257.1643,624.9570,367.7927
106.8335,257.1977,624.9818,367.7841
106.8456,257.2312,625.0067,367.7755
106.8577,257.2646,625.0316,367.7670
106.8699,257.2981,625.0564,367.7584
106.8820,257.3315,625.0813,367.7498
106.8941,257.3650,625.1062,367.7412
106.9063,257.3984,625.1310,367.7326
106.9184,257.4319,625.1559,367.7240
106.9305,257.4653,625.1807,367.7154
106.9427,257.4988,625.2056,367.7068
106.9548,257.5323,625.2304,367.6982
106.9669,257.5657,625.2553,367.6896
106.9791,257.5992,625.2802,367.6810
106.9912,257.6326,625.3050,367.6724
107.0033,257.6661,625.3298,367.6638
107.0155,257.6995,625.3547,367.6552
107.0276,257.7330,625.3795,367.6465
107.0397,257.7665,625.4044,367.6379
107.0519,257.7999,625.4292,367.6293
107.0640,257.8334,625.4541,367.6207
107.0761,257.8668,625.4789,367.6121
107.0883,257.9003,625.5037,367.6034
107.1004,257.9338,625.5286,367.5948
107.1125,257.9672,625.5534,367.5862
107.1247,258.0007,625.5782,367.5776
107.1368,258.0341,625.6031,367.5689
107.1489,258.0676,625.6279,367.5603
107.1611,258.1011,625.6527,367.5516
107.1732,258.1345,625.6775,367.5430
107.1853,258.1680,625.7024,367.5344
107.1975,258.2014,625.7272,367.5257
107.2096,258.2349,625.7520,367.5171
107.2217,258.2684,625.7768,367.5084
107.2339,258.3018,625.8016,367.4998
107.2460,258.3353,625.8264,367.4911
107.2581,258.3688,625.8513,367.4825
107.2703,258.4022,625.8761,367.4738
107.2824,258.4357,625.9009,367.4652
107.2945,258.4692,625.9257,367.4565
107.3067,258.5026,625.9505,367.4479
107.3188,258.5361,625.9753,367.4392
107.3309,258.5696,626.0001,367.4305
107.3431,258.6030,626.0249,367.4219
107.3552,258.6365,626.0497,367.4132
107.3673,258.6700,626.0745,367.4045
107.3795,258.7034,626.0993,367.3959
107.3916,258.7369,626.1241,367.3872
107.4037,258.7704,626.1489,367.3785
107.4159,258.8038,626.1737,367.3698
107.4280,258.8373,626.1985,367.3612
107.4401,258.8708,626.2232,367.3525
107.4523,258.9042,626.2480,367.3438
107.4644,258.9377,626.2728,367.3351
107.4765,258.9712,626.2976,367.3264
107.4887,259.0047,626.3224,367.3177
107.5008,259.0381,626.3472,367.3090
107.5129,259.0716,626.3719,367.3003
107.5251,259.1051,626.3967,367.2916
107.5372,259.1385,626.4215,367.2829
107.5493,259.1720,626.4463,367.2742
107.5615,259.2055,626.4710,367.2655
107.5736,259.2390,626.4958,367.2568
107.5857,259.2724,626.5206,367.2481
107.5979,259.3059,626.5453,367.2394
107.6100,259.3394,626.5701,367.2307
107.6221,259.3729,626.5949,367.2220
107.6343,259.4063,626.6196,367.2133
107.6464,259.4398,626.6444,367.2046
107.6585,259.4733,626.6691,367.1959
107.6707,259.5068,626.6939,367.1872
107.6828,259.5402,626.7187,367.1784
107.6949,259.5737,626.7434,367.1697
107.7071,259.6072,626.7682,367.1610
107.7192,259.6407,626.7929,367.1523
107.7313,259.6741,626.8177,367.1435
107.7435,259.7076,626.8424,367.1348
107.7556,259.7411,626.8672,367.1261
107.7677,259.7746,626.8919,367.1173
107.7799,259.8080,626.9166,367.1086
107.7920,259.8415,626.9414,367.0999
107.8041,259.8750,626.9661,367.0911
107.8163,259.9085,626.9909,367.0824
107.8284,259.9420,627.0156,367.0736
107.8405,259.9754,627.0403,367.0649
107.8527,260.0089,627.0651,367.0561
107.8648,260.0424,627.0898,367.0474
107.8769,260.0759,627.1145,367.0386
107.8891,260.1094,627.1392,367.0299
107.9012,260.1428,627.1640,367.0211
107.9133,260.1763,627.1887,367.0124
107.9255,260.2098,627.2134,367.0036
107.9376,260.2433,627.2381,366.9949
107.9497,260.2768,627.2629,366.9861
107.9619,260.3102,627.2876,366.9773
107.9740,260.3437,627.3123,366.9686
107.9861,260.3772,627.3370,366.9598
107.9983,260.4107,627.3617,366.9510
108.0104,260.4442,627.3864,366.9423
108.0225,260.4777,627.4111,366.9335
108.0347,260.5111,627.4358,366.9247
108.0468,260.5446,627.4605,366.9159
108.0589,260.5781,627.4853,366.9071
108.0711,260.6116,627.5100,366.8984
108.0832,260.6451,627.5347,366.8896
108.0953,260.6786,627.5594,366.8808
108.1075,260.7120,627.5841,366.8720
108.1196,260.7455,627.6087,366.8632
108.1317,260.7790,627.6334,366.8544
